bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment,split_line_item_actual_usage,split_line_item_net_split_cost,split_line_item_net_unused_cost,split_line_item_parent_resource_id,split_line_item_public_on_demand_split_cost,split_line_item_public_on_demand_unused_cost,split_line_item_reserved_usage,split_line_item_split_cost,split_line_item_split_usage,split_line_item_split_usage_ratio,split_line_item_unused_cost
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,jd76523zzolwvqumbwyruhxbj2bkhw3ux42gbmwhhkurfezzmuyq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,0.0184182534,2024-02-12T00:00:00.000Z,2024-02-01T02:00:00.000Z,US-DataTransfer-Out-Bytes,USD,,,0.0015655515,0.0850000000,,GV2WFGX37Q9PDSHF.A429C66SYZ.6YS6EN2CT7,35115493906,,GB,"{""transfer_type"":""CloudFront Outbound"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,United States,AWS Edge Location,,,,,,,,,Data Transfer,,AmazonCloudFront,GV2WFGX37Q9PDSHF,External,Other,,US-DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,6l45cup7likctgfp7ppnlzfywy2jjw7tqdzljvcjhhvqfyeedhya,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the global monthly free tier,Usage,,,0.0,0.0,HEAD,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,7.6508E-6,2024-02-04T07:00:00.000Z,2024-02-04T06:00:00.000Z,US-DataTransfer-Out-Bytes,USD,,,6.503E-7,0.0850000000,,GV2WFGX37Q9PDSHF.A429C66SYZ.6YS6EN2CT7,35115493906,,GB,"{""transfer_type"":""CloudFront Outbound"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,United States,AWS Edge Location,,,,,,,,,Data Transfer,,AmazonCloudFront,GV2WFGX37Q9PDSHF,External,Other,,US-DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,o3mazqauq6zk3d2edmt3bxyxpuctrsx5d4uaqkvj72r5hvplqsoq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the global monthly free tier,Usage,,,0.0,0.0,POST,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,1.3085E-6,2024-02-08T07:00:00.000Z,2024-02-08T06:00:00.000Z,US-DataTransfer-Out-Bytes,USD,,,1.112E-7,0.0850000000,,GV2WFGX37Q9PDSHF.A429C66SYZ.6YS6EN2CT7,35115493906,,GB,"{""transfer_type"":""CloudFront Outbound"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,United States,AWS Edge Location,,,,,,,,,Data Transfer,,AmazonCloudFront,GV2WFGX37Q9PDSHF,External,Other,,US-DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,5eygo5haegzqyu3sgg37d4s64bm6ixdkdmyc7gpmygyrrmne22ma,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the monthly global free tier,Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.0,0.0000000000,938871395471,NuvoCodes,0.0012653955,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,DataTransfer-Out-Bytes,USD,,,1.138856E-4,0.0900000000,,HQEH3ZWJVT46JHRG.A429C66SYZ.6YS6EN2CT7,43039503501,,GB,"{""transfer_type"":""AWS Outbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,HQEH3ZWJVT46JHRG,External,Other,,DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,wo2rgeizc2zpurt343ittatmsiclarf6uiuab3vygs5tkbceyfnq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the monthly global free tier,Usage,,,0.0,0.0,GetObject,AmazonS3,,0.0,0.0000000000,938871395471,NuvoCodes,2.71E-8,2024-02-11T15:00:00.000Z,2024-02-10T13:00:00.000Z,DataTransfer-Out-Bytes,USD,,,2.4E-9,0.0900000000,,HQEH3ZWJVT46JHRG.A429C66SYZ.6YS6EN2CT7,43039503501,,GB,"{""transfer_type"":""AWS Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,HQEH3ZWJVT46JHRG,External,Other,,DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ecihzkaqrewcg63vls4smb7nxqmyxlxjuzx6q3e42gllpmvl4l7a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the monthly global free tier,Usage,,,0.0,0.0,ListBucket,AmazonS3,,0.0,0.0000000000,938871395471,NuvoCodes,7.301E-7,2024-02-11T17:00:00.000Z,2024-02-11T15:00:00.000Z,DataTransfer-Out-Bytes,USD,,,6.57E-8,0.0900000000,,HQEH3ZWJVT46JHRG.A429C66SYZ.6YS6EN2CT7,43039503501,,GB,"{""transfer_type"":""AWS Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,HQEH3ZWJVT46JHRG,External,Other,,DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,lerhkaeatzbku5irg6ijdeewhqbvoqmcgbtms5vvten7xjt2xtna,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.056E-4,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,A,AmazonRoute53,,1.056E-4,0.0000004000,938871395471,NuvoCodes,264.0,2024-02-12T03:00:00.000Z,2024-02-01T06:00:00.000Z,DNS-Queries,USD,,,1.056E-4,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,t44vb5olbkbnrrwecnzwdxknhoelzmfwn6vyq4vymqsgixa2jcna,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,2.388E-4,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,AAAA,AmazonRoute53,,2.388E-4,0.0000004000,938871395471,NuvoCodes,597.0,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,2.388E-4,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,z5dvl6bpshbatgm7yumwgfulgre6lp62f6mib5l4znuqj4b423la,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,2.0E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,ANY,AmazonRoute53,,2.0E-6,0.0000004000,938871395471,NuvoCodes,5.0,2024-02-11T06:00:00.000Z,2024-02-01T20:00:00.000Z,DNS-Queries,USD,,,2.0E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,qti7bgymruni5zzrnugr7webdghbvewpx33c3gzuxxcty4tulu5q,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.68E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,CAA,AmazonRoute53,,1.68E-5,0.0000004000,938871395471,NuvoCodes,42.0,2024-02-12T01:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,1.68E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,kf5vghbyn62zdbegh6ugy3ubkzkvsgou67duirbntv2qikow44xq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.6E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,CNAME,AmazonRoute53,,1.6E-5,0.0000004000,938871395471,NuvoCodes,40.0,2024-02-12T05:00:00.000Z,2024-02-02T03:00:00.000Z,DNS-Queries,USD,,,1.6E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,aw4jtzav2fl4s7obkx4ngfkwykoowcldgtcras3m3nylj2xhdoja,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.4E-4,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,DNSKEY,AmazonRoute53,,1.4E-4,0.0000004000,938871395471,NuvoCodes,350.0,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,1.4E-4,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,uirbjp4d7hcomsz2tqpunreorqyrtql557s6rfacpdjzvqc2d2fq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.2E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,HTTPS,AmazonRoute53,,1.2E-6,0.0000004000,938871395471,NuvoCodes,3.0,2024-02-12T04:00:00.000Z,2024-02-09T00:00:00.000Z,DNS-Queries,USD,,,1.2E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,gb5d63eq27cai5gdf6ibhtb23ojyto2rxknink45v5rkhsfc7n2a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,6.48E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,MX,AmazonRoute53,,6.48E-5,0.0000004000,938871395471,NuvoCodes,162.0,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,6.48E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,s4f5r5p5u4nb465t6tmxwcuo4vni2wz7jwro2cuaizgrjgh4elva,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,8.8E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,NS,AmazonRoute53,,8.8E-5,0.0000004000,938871395471,NuvoCodes,220.0,2024-02-12T04:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,8.8E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,htfdedkwkahhvj3vr5oszh6tc4ryef4pch2lprv2ke2lkjdrfufq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,2.0E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,NSEC,AmazonRoute53,,2.0E-6,0.0000004000,938871395471,NuvoCodes,5.0,2024-02-10T02:00:00.000Z,2024-02-10T01:00:00.000Z,DNS-Queries,USD,,,2.0E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,fnwwfo7bj2wjqctxynmr2d5vophnf67ztmxwqo554nnb634kbklq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,8.0E-7,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,PTR,AmazonRoute53,,8.0E-7,0.0000004000,938871395471,NuvoCodes,2.0,2024-02-02T22:00:00.000Z,2024-02-02T21:00:00.000Z,DNS-Queries,USD,,,8.0E-7,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,fef447phzk3smfx25jvrexoakerzvy5qzidqsvsbrfbhk6mx7jdq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,3.08E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,SOA,AmazonRoute53,,3.08E-5,0.0000004000,938871395471,NuvoCodes,77.0,2024-02-12T03:00:00.000Z,2024-02-01T10:00:00.000Z,DNS-Queries,USD,,,3.08E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,pfiqxdxjdmpuzkf5qk2kgmtfkbtiqfmhnhiyauz2ujnbkacdqa2q,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.6E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,SPF,AmazonRoute53,,1.6E-6,0.0000004000,938871395471,NuvoCodes,4.0,2024-02-02T22:00:00.000Z,2024-02-02T21:00:00.000Z,DNS-Queries,USD,,,1.6E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,v4naxmu5httj7zzq6r73stfscuxiiasmwtatk7syxxgytoi2uokq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,4.4E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,SRV,AmazonRoute53,,4.4E-6,0.0000004000,938871395471,NuvoCodes,11.0,2024-02-11T14:00:00.000Z,2024-02-01T17:00:00.000Z,DNS-Queries,USD,,,4.4E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
